-20.0,    7.33
-19.9,    7.55
-19.8,    7.55
-19.7,    7.85
-19.6,    7.62
-19.4,    7.94
-19.3,    7.51
-19.2,    7.01
-19.1,    6.72
-19.0,    6.81
-18.9,    3.79
-18.8,    6.64
-18.7,    6.73
-18.6,    7.00
-18.4,    6.61
-18.3,    6.47
-18.2,    6.46
-18.1,    6.08
-18.0,    6.11
-17.9,    6.43
-17.8,    6.63
-17.7,    6.84
-17.6,    6.98
-17.4,    6.71
-17.3,    6.61
-17.2,    9.92
-17.1,    7.14
-17.0,    6.69
-16.9,    6.80
-16.8,    7.25
-16.7,    7.34
-16.6,    7.25
-16.4,    7.35
-16.3,    7.58
-16.2,    7.27
-16.1,    6.89
-16.0,    7.12
-15.9,    7.41
-15.8,    6.74
-15.7,    6.81
-15.6,    6.58
-15.4,    6.64
-15.3,    6.41
-15.2,    6.59
-15.1,    6.74
-15.0,    7.16
-14.9,    7.19
-14.8,    7.23
-14.7,    7.31
-14.5,    7.50
-14.4,    7.57
-14.3,    7.52
-14.2,   10.29
-14.1,    7.42
-14.0,    7.42
-13.9,    7.78
-13.8,    7.86
-13.7,    7.74
-13.5,    7.81
-13.4,    7.50
-13.3,    7.35
-13.2,    7.13
-13.1,    7.23
-13.0,    7.18
-12.9,    6.81
-12.8,    6.87
-12.7,    6.65
-12.5,    6.80
-12.4,    6.69
-12.3,    6.84
-12.2,    6.74
-12.1,    6.47
-12.0,    6.34
-11.9,    3.46
-11.8,    5.78
-11.7,    5.37
-11.5,    5.44
-11.4,    6.04
-11.3,    6.95
-11.2,    6.79
-11.1,    6.77
-11.0,    7.03
-10.9,    7.16
-10.8,    7.47
-10.7,    7.26
-10.5,    7.29
-10.4,    7.16
-10.3,    7.25
-10.2,    7.27
-10.1,    7.11
-10.0,    7.32
 -9.9,    9.74
 -9.8,    6.89
 -9.7,    6.76
 -9.5,    6.61
 -9.4,    6.60
 -9.3,    6.77
 -9.2,    7.24
 -9.1,    7.05
 -9.0,    6.67
 -8.9,    6.55
 -8.8,    6.56
 -8.7,    6.62
 -8.5,    4.09
 -8.4,    7.24
 -8.3,    7.38
