-20.0,    5.97
-19.9,    5.68
-19.8,    5.82
-19.7,    6.19
-19.6,    6.25
-19.4,    5.89
-19.3,    5.91
-19.2,    6.55
-19.1,    6.88
-19.0,    6.93
-18.9,    7.04
-18.8,    9.88
-18.7,    7.31
-18.6,    7.08
-18.4,    4.56
-18.3,    7.57
-18.2,    7.39
-18.1,    7.34
-18.0,    6.75
-17.9,    6.76
-17.8,    6.66
-17.7,    7.01
-17.5,    7.39
-17.4,    7.37
-17.3,    7.36
-17.2,    7.28
-17.1,    6.96
-17.0,    6.93
-16.9,    6.90
-16.8,    7.08
-16.7,    7.17
-16.5,    7.22
-16.4,    7.34
-16.3,    7.20
-16.2,    7.48
-16.1,    6.74
-16.0,    6.86
-15.9,    6.47
-15.8,    6.86
-15.7,    7.13
-15.5,    6.96
-15.4,    4.73
-15.3,    7.37
-15.2,    6.97
-15.1,    7.03
-15.0,    7.30
-14.9,    7.25
-14.8,    4.98
-14.7,    7.16
-14.5,    6.90
-14.4,    7.28
-14.3,    7.33
-14.2,    7.09
-14.1,    6.93
-14.0,    6.79
-13.9,    6.35
-13.8,    5.81
-13.6,    5.36
-13.5,    3.25
-13.4,    6.39
-13.3,    6.21
-13.2,    6.10
-13.1,    6.52
-13.0,    6.58
-12.9,    6.51
-12.8,    6.52
-12.6,    6.49
-12.5,    7.20
-12.4,   12.02
-12.3,    6.29
-12.2,    6.05
-12.1,    4.41
-12.0,    7.46
-11.9,    7.51
-11.8,    7.66
-11.6,    7.59
-11.5,    7.37
-11.4,    6.47
-11.3,    5.97
-11.2,    6.36
-11.1,    6.41
-11.0,    6.43
-10.9,    6.57
-10.8,    6.79
-10.6,    6.63
-10.5,    6.46
-10.4,    5.85
-10.3,    5.94
-10.2,    5.85
-10.1,    5.57
-10.0,    5.56
 -9.9,    5.57
 -9.8,    5.57
 -9.6,    5.74
 -9.5,    5.98
 -9.4,    8.92
 -9.3,    6.29
 -9.2,    5.93
 -9.1,    5.32
 -9.0,    3.65
 -8.9,    6.38
 -8.7,    6.52
 -8.6,    6.24
 -8.5,    4.60
 -8.4,    6.76
 -8.3,    6.97
 -8.2,    8.49
 -8.1,    6.22
 -8.0,    6.12
 -7.9,    6.22
 -7.7,    3.89
 -7.6,    6.88
 -7.5,    6.59
 -7.4,    7.03
 -7.3,    8.48
 -7.2,    6.24
 -7.1,    6.29
 -7.0,    6.25
 -6.9,    6.26
 -6.7,    6.31
 -6.6,    6.04
 -6.5,    5.74
 -6.4,    5.72
 -6.3,    5.36
 -6.2,    5.12
 -6.1,    5.00
 -6.0,    3.85
 -5.9,    6.59
 -5.7,    6.96
 -5.6,    7.13
 -5.5,    7.15
 -5.4,    4.15
 -5.3,    6.71
 -5.2,    6.72
 -5.1,    7.09
 -5.0,    7.06
 -4.8,    6.82
 -4.7,    6.50
 -4.6,    6.47
 -4.5,    6.87
 -4.4,    7.06
 -4.3,    7.42
 -4.2,    7.50
 -4.1,    7.50
 -4.0,    7.08
 -3.8,    6.50
 -3.7,    6.35
 -3.6,    6.97
 -3.5,    8.24
 -3.4,    5.79
 -3.3,    5.64
 -3.2,    5.95
 -3.1,    6.25
 -3.0,    6.52
 -2.8,    6.46
 -2.7,    6.62
 -2.6,    6.49
 -2.5,    6.53
 -2.4,    6.46
 -2.3,    7.32
 -2.2,    8.10
 -2.1,    5.80
 -2.0,    6.12
 -1.8,    7.16
 -1.7,    7.60
 -1.6,    5.73
 -1.5,    3.05
 -1.4,    6.98
 -1.3,    7.04
 -1.2,    7.19
 -1.1,    9.65
 -0.9,    6.91
 -0.8,    8.44
 -0.7,    7.44
 -0.6,    6.38
 -0.5,    4.22
 -0.4,    5.08
 -0.3,    7.73
 -0.2,    9.86
 -0.1,    7.78
  0.1,    2.84
  0.2,    2.72
  0.3,    4.36
  0.4,    5.78
  0.5,    6.23
  0.6,    6.61
  0.7,    5.83
  0.8,    5.03
  0.9,    6.69
  1.1,    7.93
  1.2,    8.84
  1.3,    7.00
  1.4,    6.02
  1.5,    5.19
  1.6,    7.07
  1.7,    7.02
  1.8,    7.15
  1.9,    7.52
  2.1,    7.22
  2.2,    6.89
  2.3,    6.53
  2.4,    6.16
  2.5,    6.24
  2.6,    6.26
  2.7,    7.27
  2.8,    7.97
  2.9,    6.20
  3.1,    5.24
  3.2,    4.64
  3.3,    6.56
  3.4,    6.58
  3.5,    6.35
  3.6,    6.55
  3.7,    6.56
  3.8,    6.19
  4.0,    3.36
  4.1,    6.19
  4.2,    5.99
  4.3,    6.07
  4.4,    6.09
  4.5,    6.37
  4.6,    6.89
  4.7,    6.25
  4.8,    5.80
  5.0,    7.47
  5.1,    6.39
  5.2,    5.54
  5.3,    7.28
  5.4,    7.10
  5.5,    6.83
  5.6,    6.59
  5.7,    5.20
  5.8,    4.93
  6.0,    6.39
  6.1,    5.71
  6.2,    5.23
  6.3,    5.60
  6.4,    7.18
  6.5,    7.98
  6.6,    6.36
  6.7,    4.95
  6.8,    4.23
  7.0,    5.85
  7.1,    5.66
  7.2,    5.37
  7.3,    5.04
  7.4,    4.83
  7.5,    5.00
  7.6,    5.18
  7.7,    5.16
  7.9,    5.11
  8.0,    4.99
  8.1,    5.03
  8.2,    5.35
  8.3,    4.99
  8.4,    4.67
  8.5,    4.40
  8.6,    4.30
  8.7,    4.67
  8.9,    4.81
  9.0,    4.70
  9.1,    4.57
  9.2,    4.44
  9.3,    4.18
  9.4,    3.81
  9.5,    3.88
  9.6,    4.31
  9.7,    4.23
  9.9,    3.69
 10.0,    3.29
 10.1,    2.85
 10.2,    2.57
 10.3,    2.64
 10.4,    4.20
 10.5,    4.47
 10.6,    3.22
 10.7,    2.24
 10.9,    2.40
 11.0,    3.75
 11.1,    3.92
 11.2,    3.76
 11.3,    3.63
 11.4,    3.36
 11.5,    2.95
 11.6,    3.01
 11.8,    3.10
