-20.0,    7.80
-19.9,    8.71
-19.8,    9.40
-19.7,    9.71
-19.6,   10.04
-19.4,    9.55
-19.3,    9.22
-19.2,    9.66
-19.1,    9.79
-19.0,   10.19
-18.9,   23.62
-18.8,    9.13
-18.7,    8.93
-18.6,    9.48
-18.4,    9.75
-18.3,    9.35
-18.2,    2.90
-18.1,    9.62
-18.0,    8.52
-17.9,    1.92
-17.8,   10.15
-17.7,   10.89
-17.6,   11.37
-17.4,   10.81
-17.3,   10.59
-17.2,   17.35
-17.1,   11.04
-17.0,   10.49
-16.9,   10.26
-16.8,   10.20
-16.7,   10.11
-16.5,   10.63
-16.4,   10.53
-16.3,    9.57
-16.2,    9.08
-16.1,    8.97
-16.0,    9.12
-15.9,    8.85
-15.8,    8.95
-15.7,    9.53
-15.5,    8.54
-15.4,    8.44
-15.3,    9.41
-15.2,    8.90
-15.1,    8.79
-15.0,    8.33
-14.9,    8.65
-14.8,    8.64
-14.7,    8.35
-14.5,    9.12
-14.4,    9.90
-14.3,    9.41
-14.2,    2.49
-14.1,    8.96
-14.0,    8.81
-13.9,    8.26
-13.8,    8.70
-13.7,    9.11
-13.5,    9.81
-13.4,    9.72
-13.3,   10.38
-13.2,    9.73
-13.1,    9.82
-13.0,   10.00
-12.9,   10.14
-12.8,    9.67
-12.7,    9.22
-12.5,   15.81
-12.4,    8.85
-12.3,    7.54
-12.2,    8.24
-12.1,    9.41
-12.0,   10.17
-11.9,   10.03
-11.8,    9.79
-11.6,    9.27
-11.5,    8.44
-11.4,    8.11
-11.3,    8.15
-11.2,    7.87
-11.1,    8.04
-11.0,    8.35
-10.9,    8.95
-10.8,    8.48
-10.6,    8.75
-10.5,    2.67
-10.4,    9.94
-10.3,    9.58
-10.2,    8.82
-10.1,    8.82
-10.0,    9.49
 -9.9,    8.90
 -9.8,    7.93
 -9.6,    8.47
 -9.5,    9.16
 -9.4,    9.65
 -9.3,   10.00
 -9.2,    9.43
 -9.1,    9.00
 -9.0,    8.59
 -8.9,    9.12
 -8.8,   10.38
 -8.6,   10.66
 -8.5,   15.81
 -8.4,    9.31
 -8.3,    9.24
 -8.2,    9.31
 -8.1,    9.57
 -8.0,    9.90
 -7.9,    9.83
 -7.8,   10.10
 -7.6,   10.08
