-20.0,    0.26
-19.9,    0.14
-19.8,   -0.00
-19.7,   -0.06
-19.6,   -0.15
-19.4,   -0.42
-19.3,   -0.89
-19.2,   -1.05
-19.1,   -1.10
-19.0,   -0.83
-18.9,   -0.53
-18.8,   -0.22
-18.7,   -0.65
-18.6,   -0.40
-18.4,   -0.57
-18.3,   -0.36
-18.2,   -0.87
-18.1,   -1.08
-18.0,   -1.03
-17.9,   -0.70
-17.8,    0.05
-17.7,   -0.22
-17.6,   -0.92
-17.4,   -0.95
-17.3,   -1.00
-17.2,   -0.82
-17.1,   -0.70
-17.0,   -0.99
-16.9,   -0.98
-16.8,   -0.86
-16.7,   -0.31
-16.6,   -0.46
-16.4,   -0.49
-16.3,   -0.66
-16.2,   -0.71
-16.1,   -0.41
-16.0,   -0.14
-15.9,    0.04
-15.8,   -0.25
-15.7,   -0.36
-15.6,   -0.24
-15.4,    0.18
-15.3,   -0.07
-15.2,    0.08
-15.1,   -0.19
-15.0,   -0.77
-14.9,   -0.89
-14.8,   -0.59
-14.7,   -0.20
-14.6,   -0.35
-14.4,   -0.67
-14.3,   -0.80
-14.2,   -0.80
-14.1,   -0.23
-14.0,    0.07
-13.9,   -0.11
-13.8,   -0.10
-13.7,   -0.42
-13.5,   -0.54
-13.4,   -0.94
-13.3,   -0.81
-13.2,   -0.53
-13.1,   -0.26
-13.0,   -0.42
-12.9,   -0.58
-12.8,   -0.42
-12.7,   -0.15
-12.5,   -0.02
-12.4,    0.34
-12.3,    0.75
-12.2,    0.65
-12.1,    0.27
-12.0,   -0.45
-11.9,   -0.56
-11.8,   -0.53
-11.7,   -0.35
-11.5,   -0.21
-11.4,   -0.54
-11.3,   -0.57
-11.2,   -0.01
-11.1,   -0.37
-11.0,   -0.30
-10.9,   -0.40
-10.8,   -0.18
-10.7,   -0.07
-10.5,    0.01
-10.4,    0.00
-10.3,   -0.24
-10.2,   -0.48
-10.1,   -0.57
-10.0,   -0.33
 -9.9,   -0.10
 -9.8,   -0.14
 -9.7,   -0.51
 -9.5,   -0.11
 -9.4,   -0.21
 -9.3,   -0.00
 -9.2,    0.55
 -9.1,    0.27
 -9.0,    0.48
 -8.9,    0.03
 -8.8,   -0.09
 -8.7,   -0.08
 -8.5,   -0.16
 -8.4,   -0.27
 -8.3,   -0.18
 -8.2,   -0.01
 -8.1,   -0.34
 -8.0,   -0.55
 -7.9,   -0.70
 -7.8,   -0.86
 -7.7,   -0.74
 -7.5,   -0.61
 -7.4,   -0.56
 -7.3,   -0.41
 -7.2,   -0.26
 -7.1,   -0.22
 -7.0,   -0.15
 -6.9,   -0.02
 -6.8,   -0.29
 -6.7,   -0.49
 -6.5,   -0.24
 -6.4,   -0.20
 -6.3,   -0.00
 -6.2,   -0.02
 -6.1,    0.08
 -6.0,    0.15
 -5.9,    0.21
 -5.8,    0.26
 -5.7,    0.17
 -5.5,    0.52
 -5.4,    0.50
 -5.3,    0.62
 -5.2,    0.63
 -5.1,    0.55
 -5.0,    0.21
 -4.9,   -0.04
 -4.8,   -0.05
 -4.7,    0.28
 -4.5,    0.08
 -4.4,    0.03
 -4.3,   -0.26
 -4.2,   -0.23
 -4.1,   -0.32
 -4.0,   -0.22
 -3.9,   -0.08
 -3.8,    0.21
 -3.7,    0.24
 -3.5,    0.25
 -3.4,    0.40
 -3.3,    0.66
 -3.2,    0.23
 -3.1,    0.12
 -3.0,    0.36
 -2.9,    0.03
 -2.8,    0.05
 -2.7,   -0.23
 -2.5,   -0.09
 -2.4,    0.46
 -2.3,    0.02
 -2.2,    0.01
 -2.1,   -0.09
 -2.0,    0.18
 -1.9,    0.16
 -1.8,   -0.02
 -1.7,   -0.02
 -1.5,   -0.10
 -1.4,   -0.30
 -1.3,    0.04
 -1.2,    0.13
 -1.1,    0.18
 -1.0,    0.29
 -0.9,    0.31
 -0.8,   -2.13
 -0.6,   -8.94
 -0.5,  -10.45
 -0.4,   -3.35
 -0.3,    4.09
 -0.2,   -3.86
 -0.1,  -25.96
  0.0,  -26.38
  0.1,  -12.70
  0.2,  -13.40
  0.4,    1.25
  0.5,   14.20
  0.6,   16.32
  0.7,   15.69
  0.8,    9.63
  0.9,    6.65
  1.0,    4.86
  1.1,    3.58
  1.2,    2.36
  1.4,    1.95
  1.5,    1.39
  1.6,    0.86
  1.7,    0.66
  1.8,    0.40
  1.9,    0.61
  2.0,    0.94
  2.1,    0.78
  2.2,    0.57
  2.4,    0.59
  2.5,    0.35
  2.6,    0.27
  2.7,    0.63
  2.8,    0.79
  2.9,    1.11
  3.0,    0.72
  3.1,    0.76
  3.2,    0.19
  3.4,    0.27
  3.5,    0.46
  3.6,    0.41
  3.7,    0.26
  3.8,    0.28
  3.9,    0.29
  4.0,    0.35
  4.1,    0.40
  4.2,    0.19
  4.4,    0.13
  4.5,    0.13
  4.6,    0.16
  4.7,    0.34
  4.8,    0.20
  4.9,    0.12
  5.0,   -0.11
  5.1,   -0.03
  5.2,    0.34
  5.4,    0.01
  5.5,   -0.06
  5.6,    0.00
  5.7,    0.06
  5.8,   -0.11
  5.9,   -0.42
  6.0,   -0.53
  6.1,   -0.31
  6.2,   -0.38
  6.4,   -0.67
  6.5,   -0.84
  6.6,   -0.85
  6.7,   -0.83
  6.8,   -1.34
  6.9,   -1.70
  7.0,   -1.36
  7.1,   -0.99
  7.2,   -1.30
  7.4,   -1.43
  7.5,   -1.79
  7.6,   -1.84
  7.7,   -2.34
  7.8,   -2.80
  7.9,   -3.18
  8.0,   -3.48
  8.1,   -3.15
  8.2,   -2.76
  8.4,   -2.50
  8.5,   -2.75
  8.6,   -2.82
  8.7,   -3.33
  8.8,   -3.73
  8.9,   -3.62
  9.0,   -3.78
  9.1,   -4.24
  9.2,   -4.52
  9.4,   -4.54
  9.5,   -4.56
  9.6,   -4.49
  9.7,   -5.02
  9.8,   -5.51
  9.9,   -5.28
 10.0,   -5.39
 10.1,   -6.00
 10.2,   -6.53
 10.4,   -6.48
 10.5,   -6.73
 10.6,   -7.02
 10.7,   -7.12
 10.8,   -7.38
 10.9,   -7.78
 11.0,   -8.08
 11.1,   -8.18
 11.2,   -8.37
 11.4,   -8.59
 11.5,   -8.64
 11.6,   -8.62
 11.7,   -9.02
 11.8,   -9.82
 11.9,  -10.04
 12.0,  -10.13
 12.1,  -10.22
 12.3,  -10.29
 12.4,  -11.06
 12.5,  -11.17
 12.6,  -11.74
 12.7,  -11.95
 12.8,   -8.40
 12.9,   -5.24
 13.0,  -12.44
 13.1,  -12.86
 13.3,  -13.14
 13.4,  -10.49
 13.5,  -11.70
 13.6,  -14.57
 13.7,  -14.46
 13.8,  -14.63
 13.9,  -14.50
 14.0,  -14.91
 14.1,  -14.42
 14.3,  -14.68
 14.4,  -17.14
 14.5,  -17.68
 14.6,  -17.98
 14.7,  -18.15
 14.8,  -18.56
 14.9,  -19.26
 15.0,  -19.84
 15.1,  -20.38
 15.3,  -20.29
 15.4,  -20.61
 15.5,  -20.96
 15.6,  -21.23
 15.7,  -21.65
 15.8,  -21.40
 15.9,  -21.82
 16.0,  -22.28
 16.1,  -22.84
 16.3,  -23.41
 16.4,  -24.03
 16.5,  -24.71
 16.6,  -25.26
 16.7,  -25.61
 16.8,  -26.25
 16.9,  -26.22
 17.0,  -26.27
 17.1,  -25.28
 17.3,  -25.49
 17.4,  -27.04
 17.5,  -27.23
 17.6,  -27.66
 17.7,  -28.27
 17.8,  -29.07
 17.9,  -29.72
 18.0,  -29.99
 18.1,  -30.95
 18.3,  -31.34
 18.4,  -31.60
 18.5,  -31.93
 18.6,  -32.46
 18.7,  -32.79
 18.8,  -33.00
 18.9,  -33.92
 19.0,  -34.71
 19.1,  -35.51
 19.3,  -35.64
 19.4,  -35.76
 19.5,  -36.16
 19.6,  -37.05
 19.7,  -37.22
 19.8,  -37.62
 19.9,  -35.20
 20.0,  -38.13
 20.1,  -39.01
 20.3,  -39.05
 20.4,  -39.28
 20.5,  -37.11
 20.6,  -37.47
 20.7,  -41.00
 20.8,  -41.95
 20.9,  -42.38
 21.0,  -42.53
 21.1,  -43.14
 21.3,  -43.48
 21.4,  -43.84
 21.5,  -44.29
