-20.0,    1.82
-19.9,    1.36
-19.8,    1.17
-19.7,    1.59
-19.6,    1.73
-19.4,    1.82
-19.3,    1.72
-19.2,    1.83
-19.1,    1.31
-19.0,    1.48
-18.9,    1.91
-18.8,    1.99
-18.7,    1.27
-18.6,    1.01
-18.4,    0.92
-18.3,    1.38
-18.2,    1.29
-18.1,    1.25
-18.0,    1.23
-17.9,    1.44
-17.8,    1.14
-17.7,    1.02
-17.5,    1.03
-17.4,    1.14
-17.3,    1.25
-17.2,    1.54
-17.1,    1.90
-17.0,    1.98
-16.9,    1.88
-16.8,    1.99
-16.7,    2.06
-16.5,    1.49
-16.4,    1.19
-16.3,    1.48
-16.2,    1.82
-16.1,    1.99
-16.0,    1.91
-15.9,    1.94
-15.8,    2.38
-15.7,    2.02
-15.5,    1.94
-15.4,    1.80
-15.3,    1.56
-15.2,    1.34
-15.1,    1.66
-15.0,    1.86
-14.9,    1.74
-14.8,    1.72
-14.7,    1.54
-14.5,    1.71
-14.4,    1.79
-14.3,    1.73
-14.2,    1.73
-14.1,    1.83
-14.0,    1.79
-13.9,    1.85
-13.8,    1.81
-13.7,    1.70
-13.5,    0.97
-13.4,    0.69
-13.3,    0.50
-13.2,    0.74
-13.1,    0.98
-13.0,    1.13
-12.9,    1.41
-12.8,    1.41
-12.6,    1.06
-12.5,    1.32
-12.4,    1.71
-12.3,    1.84
-12.2,    1.95
-12.1,    1.92
-12.0,    1.63
-11.9,    1.83
-11.8,    2.06
-11.6,    2.26
-11.5,    2.09
-11.4,    1.66
-11.3,    1.53
-11.2,    1.33
-11.1,    1.65
-11.0,    2.29
-10.9,    2.45
-10.8,    2.12
-10.6,    2.13
-10.5,    1.88
-10.4,    1.55
-10.3,    1.21
-10.2,    1.15
-10.1,    0.93
-10.0,    1.06
 -9.9,    1.11
 -9.8,    1.13
 -9.6,    1.19
 -9.5,    1.49
 -9.4,    1.72
 -9.3,    1.52
 -9.2,    1.70
 -9.1,    1.65
 -9.0,    1.19
 -8.9,    0.61
 -8.8,    0.57
 -8.6,    0.75
 -8.5,    1.15
 -8.4,    1.16
 -8.3,    1.56
 -8.2,    1.74
 -8.1,    1.85
 -8.0,    1.66
 -7.9,    1.28
 -7.7,    1.14
 -7.6,    1.41
 -7.5,    1.51
 -7.4,    1.84
 -7.3,    1.69
 -7.2,    1.64
 -7.1,    1.81
 -7.0,    1.89
 -6.9,    2.27
 -6.7,    2.18
 -6.6,    2.07
 -6.5,    1.84
 -6.4,    1.63
 -6.3,    1.40
 -6.2,    1.21
 -6.1,    1.26
 -6.0,    1.31
 -5.9,    1.65
 -5.7,    1.61
 -5.6,    1.49
 -5.5,    1.06
 -5.4,    0.94
 -5.3,    1.20
 -5.2,    1.47
 -5.1,    1.77
 -5.0,    1.66
 -4.9,    2.03
 -4.7,    2.50
 -4.6,    2.40
 -4.5,    1.89
 -4.4,    1.71
 -4.3,    1.48
 -4.2,    1.40
 -4.1,    1.14
 -4.0,    1.02
 -3.9,    0.98
 -3.7,    1.12
 -3.6,    1.44
 -3.5,    1.46
 -3.4,    1.36
 -3.3,    1.67
 -3.2,    1.74
 -3.1,    1.40
 -3.0,    1.02
 -2.8,    1.03
 -2.7,    0.94
 -2.6,    0.66
 -2.5,    0.59
 -2.4,    0.69
 -2.3,    1.16
 -2.2,    1.21
 -2.1,    1.29
 -2.0,    1.18
 -1.8,    1.29
 -1.7,    1.28
 -1.6,    1.42
 -1.5,    1.80
 -1.4,    2.14
 -1.3,    1.94
 -1.2,    1.62
 -1.1,    1.55
 -1.0,    1.56
 -0.8,   -2.18
 -0.7,   -5.88
 -0.6,   -6.51
 -0.5,    0.07
 -0.4,   -1.29
 -0.3,   -0.97
 -0.2,    0.06
 -0.1,    0.63
  0.0,   -6.38
  0.2,   -9.93
  0.3,    1.19
  0.4,    8.24
